id,Unnamed: 0,price,bedrooms,bathrooms,sqft_living,sqft_above,sqft_basement,sqft_living15,grade,view,waterfront,floors,lat,long
6583353892,9705,914501,2,1.82,2439,2349,90,2903,10,0,0,2.5,47.52811,-122.160986
1544180268,9706,340017,5,1.13,1178,940,238,1115,7,0,0,2.0,47.492206,-121.626509
8215007371,9707,182049,3,1.72,942,864,78,668,7,0,0,1.0,47.133774,-122.00979
5284731692,9708,223329,4,1.72,847,501,346,784,6,0,0,2.0,47.603495,-121.581437
2126776707,9709,99698,2,1.9,670,545,125,665,1,0,0,1.5,47.132788,-121.714221
7553935817,9710,371166,2,2.89,1755,948,807,1557,1,0,0,2.0,47.35184,-122.342569
9869276228,9711,155612,3,3.43,642,466,176,503,4,3,0,1.5,47.465309,-122.075224
7010080167,9712,997689,4,3.42,3142,2666,476,2474,8,0,0,2.5,47.603324,-121.697484
8156424443,9713,294625,5,2.09,1851,1537,314,1999,1,0,0,1.0,47.436899,-122.480736
9451045147,9714,42156,3,2.14,300,185,115,353,5,0,0,1.0,47.593171,-121.948215
1922209910,9715,420465,2,2.07,1078,598,480,1092,13,0,0,1.5,47.75491,-122.449068
2738741040,9716,262872,2,2.62,800,542,258,698,6,0,0,1.0,47.212034,-122.111627
5973753901,9717,165007,4,1.45,385,310,75,304,13,0,0,1.5,47.61844,-122.209264
3883859320,9718,317926,2,1.19,2496,1359,1137,1739,1,0,0,1.0,47.630462,-121.8083
2018699491,9719,846610,4,0.5,2072,1903,169,1614,12,2,0,1.5,47.53254,-121.945757
3148166580,9720,1013559,3,2.71,2766,2079,687,1688,11,0,0,1.5,47.373873,-121.668036
4438162734,9721,481546,5,2.18,1683,1563,120,1348,7,0,0,1.0,47.694645,-122.365615
7393428401,9722,1152490,3,1.34,2967,2446,521,2099,13,0,0,1.0,47.262724,-122.127116
7166835308,9723,409964,4,3.28,2035,2008,27,1252,4,0,0,1.0,47.297635,-122.248463
5936547271,9724,827434,2,1.47,2776,2070,706,1864,8,0,0,1.0,47.676618,-121.933699
4189413469,9725,760776,3,3.21,2288,1974,314,2610,10,0,0,2.0,47.318419,-122.34587
4641864928,9726,822554,1,1.3,2484,1850,634,1896,9,0,0,1.0,47.35833,-122.096586
4494154219,9727,435244,3,2.15,2240,1309,931,2067,3,0,0,1.5,47.767305,-122.150172
7768485152,9728,416425,3,2.35,1109,604,505,831,10,0,0,1.0,47.53801,-122.341355
5472206798,9729,183220,4,1.57,515,318,197,511,4,3,0,1.5,47.374539,-122.293523
5208245033,9730,603331,4,0.97,2160,1704,456,1503,6,0,0,1.0,47.509749,-122.424623
5917703360,9731,434515,3,2.03,1171,1073,98,1017,10,0,0,2.0,47.517806,-122.426067
6649279377,9732,106723,2,1.38,734,419,315,538,2,0,0,2.5,47.617308,-122.455675
6300329184,9733,369889,5,0.73,1413,1359,54,1309,5,0,0,1.0,47.735263,-122.254301
7648183991,9734,523727,1,0.55,1323,978,345,872,13,0,0,1.0,47.242825,-122.400336
6462701243,9735,344875,4,2.15,2084,1567,517,1984,1,0,0,1.0,47.583506,-122.210754
5030452916,9736,475970,3,0.5,2512,1295,1217,2608,3,0,0,1.0,47.635532,-121.79874
5497429077,9737,566601,4,1.77,1861,1832,29,1617,10,0,0,1.0,47.231005,-122.294705
4138235401,9738,287736,3,2.61,1208,640,568,1413,4,0,0,1.0,47.295377,-122.274241
9971908573,9739,121624,3,0.79,418,269,149,304,7,0,0,1.0,47.130613,-122.42602
6800759957,9740,415393,3,0.92,1109,905,204,731,10,0,0,1.0,47.760752,-121.728963
3390869522,9741,300237,4,2.25,1509,1238,271,983,2,0,0,1.0,47.652105,-122.446568
9405492792,9742,1142110,2,0.5,4401,3141,1260,3520,6,0,0,1.0,47.39174,-122.216792
4117157007,9743,121604,4,1.94,656,613,43,450,1,0,0,1.0,47.481719,-122.223669
3175698643,9744,99378,2,1.6,426,283,143,257,6,0,0,1.5,47.722917,-121.775981
4498588975,9745,898356,4,3.15,2080,1201,879,1533,13,4,0,1.0,47.274152,-122.172603
2548278659,9746,666659,2,3.28,1516,789,727,1123,13,0,0,2.5,47.625921,-122.124085
4723493975,9747,147237,2,2.26,891,506,385,602,1,1,0,1.0,47.686579,-122.01583
3691954349,9748,588490,4,1.43,2302,2250,52,1916,5,0,0,1.0,47.335887,-121.849715
1133062190,9749,136782,4,2.06,704,461,243,827,2,0,0,1.0,47.443557,-122.282241
6488514651,9750,2464388,4,2.7,6107,5059,1048,7020,13,0,0,1.0,47.52792,-121.967601
3156321176,9751,705882,5,2.56,2651,2609,42,1620,6,0,0,2.0,47.300672,-121.808966
3522508034,9752,791739,2,0.5,2569,2422,147,2804,9,0,0,1.0,47.542689,-122.33616
3707695692,9753,242850,2,0.82,1712,1287,425,1257,1,0,0,1.0,47.321582,-122.42237
3818501137,9754,292360,2,2.6,1820,986,834,1678,2,0,0,1.5,47.248038,-121.585428
4644609194,9755,540104,3,0.97,1166,1002,164,1026,13,0,0,1.0,47.179293,-122.281035
6564002768,9756,725384,3,2.27,1900,1075,825,2260,10,0,0,1.5,47.693816,-122.428561
1219728419,9757,436537,4,2.65,1809,1038,771,1738,4,0,0,1.5,47.269327,-122.165666
7357367994,9758,512174,2,2.47,3292,3093,199,3219,1,0,0,1.0,47.261784,-122.389781
6446160119,9759,269059,2,2.38,1430,1191,239,1660,3,0,0,1.5,47.303742,-121.939523
1927102652,9760,481500,3,1.6,1723,1662,61,1199,6,0,0,2.0,47.602765,-122.018381
1619774454,9761,307292,2,0.89,744,728,16,666,7,4,0,3.0,47.765268,-121.959257
2422915545,9762,575864,3,3.43,2596,1895,701,1748,3,0,0,1.0,47.34435,-122.184674
8316318573,9763,292500,2,0.5,1592,1328,264,1060,1,0,0,1.0,47.702669,-122.240737
2953852311,9764,772305,6,2.09,1904,1575,329,1955,11,3,0,2.0,47.718374,-121.990547
1038669110,9765,762582,3,1.54,2261,1257,1004,2172,10,0,0,1.0,47.545644,-122.311691
8174209918,9766,636885,5,3.06,1950,1578,372,1300,8,2,0,1.5,47.756262,-121.511337
6392948508,9767,296097,3,2.02,1105,613,492,1008,4,0,0,1.0,47.177694,-121.731611
4148080756,9768,1088256,2,1.3,3011,2794,217,3518,13,0,0,1.0,47.62107,-122.399041
7627792213,9769,477462,2,1.62,1912,1843,69,1306,4,0,0,1.5,47.224851,-122.418111
1192095919,9770,515707,4,2.7,1410,979,431,986,7,0,0,1.0,47.386378,-122.241659
7375436218,9771,555377,6,2.85,2256,1910,346,2259,6,0,0,1.0,47.593888,-122.386384
1695678539,9772,723867,2,2.51,1999,1698,301,1471,11,0,0,1.0,47.400687,-121.981508
4422282015,9773,359131,2,2.08,1154,605,549,1216,6,0,0,2.0,47.194404,-121.585504
6857593629,9774,924779,3,1.22,2813,1636,1177,3241,8,1,0,3.0,47.777975,-121.532407
2388649253,9775,950569,3,1.41,2810,2649,161,1699,11,0,0,2.5,47.240578,-121.69464
6685986751,9776,68988,4,2.36,364,218,146,288,13,0,0,1.0,47.522634,-122.22221
6626518898,9777,182157,3,2.81,747,656,91,709,3,0,0,1.0,47.344797,-122.197251
4209638733,9778,101297,2,0.81,638,507,131,579,5,0,0,1.0,47.168408,-121.725385
7518850556,9779,52668,5,0.63,599,513,86,555,3,0,0,2.0,47.444727,-121.722378
8119410590,9780,1193858,3,1.83,2889,1659,1230,2930,13,0,0,2.0,47.229202,-121.562214
7492543993,9781,358727,4,2.18,881,794,87,955,10,0,0,2.0,47.589685,-122.425604
1283495469,9782,1139048,4,2.13,2626,1793,833,2017,13,4,0,1.0,47.186742,-122.246899
8515103377,9783,367624,2,2.42,1918,1906,12,2013,1,2,0,1.5,47.769628,-122.151387
2580677031,9784,542142,1,1.56,1742,1248,494,1125,8,0,0,2.5,47.45253,-121.765594
4633405534,9785,231903,2,2.98,1061,699,362,1083,4,0,0,1.0,47.311488,-122.475565
8347947084,9786,361305,6,3.21,913,521,392,1005,7,0,0,1.5,47.195475,-122.253938
4142868226,9787,266747,4,2.42,918,491,427,1064,7,0,0,1.0,47.490921,-122.387222
1760456994,9788,464166,2,1.58,2126,2000,126,2095,4,0,0,1.0,47.314693,-121.560704
7959297874,9789,673541,3,0.5,1787,1002,785,1410,9,3,0,2.0,47.318681,-122.322335
2737708684,9790,79052,3,1.46,300,282,18,297,2,0,0,1.5,47.532936,-121.607859
7548768313,9791,1216140,1,2.1,3335,2585,750,2354,10,0,0,2.0,47.524349,-122.292
5422344216,9792,312993,3,2.5,1266,1052,214,1289,3,0,0,1.0,47.262396,-122.245994
1702816029,9793,581809,4,1.71,1592,1438,154,1792,8,0,0,1.0,47.195051,-121.748927
4819194872,9794,399507,2,1.91,2347,1809,538,2751,2,0,0,1.0,47.568142,-122.062968
6600957727,9795,311142,5,3.35,731,545,186,519,11,2,0,1.0,47.249769,-122.285328
4276015610,9796,132084,4,1.11,605,539,66,587,6,0,0,1.5,47.187868,-122.297151
5812618226,9797,267134,1,0.66,877,620,257,1042,11,2,0,1.0,47.533188,-121.767832
4276049894,9798,801204,5,0.5,3031,1634,1397,2958,5,0,0,1.0,47.587447,-122.050433
7183587402,9799,445710,1,2.76,1493,1217,276,1740,8,0,0,1.0,47.550279,-121.548375
4173683884,9800,678948,5,0.92,2856,1478,1378,2465,3,0,0,2.0,47.705914,-121.78516
2617139520,9801,74830,3,1.71,337,269,68,362,10,0,0,1.0,47.264584,-122.204965
9175638546,9802,234238,4,2.65,1318,995,323,857,2,0,0,2.0,47.121024,-121.653825
4295113442,9803,199735,4,3.23,722,471,251,523,3,0,0,2.5,47.363014,-122.178348
2176975846,9804,1077872,2,2.03,2753,1851,902,1845,13,0,0,1.0,47.565135,-122.026429
4183705750,9805,125464,3,1.19,1138,827,311,721,1,0,0,2.0,47.471313,-122.25587
9589974498,9806,201773,3,2.27,778,580,198,673,3,0,0,2.5,47.70855,-121.959167
4662656533,9807,304345,3,1.15,1206,858,348,1341,5,0,0,1.0,47.249099,-121.920255
8589864774,9808,47189,2,1.94,528,367,161,405,4,0,0,2.0,47.211537,-121.969716
2461480574,9809,411334,7,0.87,1504,995,509,1115,7,0,0,1.0,47.606252,-122.456631
1008638307,9810,113213,4,1.32,728,599,129,768,2,0,0,1.0,47.321732,-122.300178
8497333264,9811,244865,2,3.79,748,527,221,567,9,0,0,1.0,47.110423,-122.138948
2917057209,9812,224147,3,2.85,1457,959,498,1406,1,0,0,2.5,47.756067,-121.77239
8209540381,9813,308758,3,1.46,402,382,20,279,9,4,0,1.5,47.743645,-122.416439
8955605851,9814,456399,5,1.64,1181,697,484,994,12,0,0,1.0,47.645968,-121.588686
3301070816,9815,384044,3,2.57,1047,599,448,970,10,0,0,2.0,47.254782,-121.627801
6737885346,9816,989044,2,1.66,3267,2902,365,3914,7,0,0,2.0,47.526148,-122.289955
4829044156,9817,670112,1,2.97,2229,1243,986,2481,9,0,0,2.5,47.496627,-121.962611
1306779422,9818,252249,7,0.74,908,577,331,552,2,2,0,2.0,47.337054,-122.135151
8883277762,9819,298619,3,1.94,875,591,284,858,10,0,0,1.0,47.653209,-122.023721
1393228850,9820,768838,2,1.36,1867,1200,667,1842,12,0,0,1.5,47.101255,-121.545894
5536073761,9821,337458,3,2.2,1464,1269,195,1362,6,0,0,2.0,47.726,-122.12342
1638393462,9822,1330668,2,2.09,3289,1969,1320,2027,12,0,0,1.0,47.179049,-121.565485
2515923021,9823,467134,2,2.02,1682,1421,261,1291,6,0,0,2.0,47.153067,-122.43127
6742744244,9824,747629,3,2.34,1690,1091,599,1219,12,0,0,2.0,47.415807,-121.70459
8644541767,9825,624790,2,2.22,2221,2061,160,1379,4,4,0,2.5,47.761837,-121.972722
7778791698,9826,870016,3,1.09,3839,3600,239,4342,4,0,0,1.0,47.368322,-122.003823
1840300677,9827,565803,3,1.91,1586,1014,572,1511,11,0,0,1.5,47.208912,-122.07857
1694970792,9828,587402,3,1.91,2365,1888,477,1788,6,0,0,1.0,47.643204,-121.865389
2051395389,9829,583493,3,1.96,1440,1304,136,1627,11,0,0,2.5,47.466484,-121.966939
5306969080,9830,333912,3,3.76,945,507,438,1048,13,1,0,2.0,47.22779,-122.423886
7205960145,9831,701093,2,2.02,2217,1738,479,1634,10,0,0,1.0,47.601343,-121.804555
6726616163,9832,253236,3,3.31,1008,996,12,746,6,0,0,3.0,47.572701,-122.169419
9884656501,9833,269864,2,0.5,725,494,231,513,5,0,0,1.5,47.50516,-121.86194
3014880417,9834,175882,3,1.53,1150,993,157,820,2,0,0,1.5,47.681354,-122.170724
8537531683,9835,448438,3,1.8,2090,1877,213,2172,2,0,0,1.0,47.691982,-122.499654
3413111800,9836,243856,3,3.23,1420,1237,183,1056,1,0,0,1.0,47.593086,-121.932315
3927872745,9837,1116404,3,0.5,3248,3166,82,3566,10,0,0,3.0,47.151199,-121.985557
7294337794,9838,1083065,3,2.77,2597,2295,302,3065,12,1,0,1.0,47.292113,-122.396288
1521169193,9839,1727561,2,2.43,6123,5918,205,3878,6,2,0,2.0,47.185591,-122.392622
5089985521,9840,504815,3,2.43,1381,849,532,1266,12,0,0,1.0,47.738086,-122.021012
7539917227,9841,583855,6,1.84,2151,1711,440,1336,6,0,0,1.0,47.245377,-121.508382
8610390486,9842,661993,2,2.12,3716,2560,1156,2965,1,0,0,1.0,47.670874,-121.852497
7831297727,9843,183027,2,1.96,607,522,85,704,3,0,0,2.0,47.697963,-121.520204
2354224241,9844,1251620,2,1.45,3507,2019,1488,2874,11,0,0,1.0,47.14926,-121.734794
6443636578,9845,88328,3,2.72,573,337,236,580,3,0,0,1.0,47.129183,-122.167733
5078479445,9846,837368,3,2.06,3539,2000,1539,3263,4,0,0,2.0,47.549617,-122.136363
1796023100,9847,577761,4,1.37,1861,1180,681,1772,8,0,0,1.5,47.767591,-122.17661
4036764037,9848,479756,3,2.33,1366,810,556,1634,9,0,0,1.5,47.592434,-121.838889
1183625040,9849,108344,2,1.83,791,701,90,864,6,0,0,1.0,47.343116,-122.32293
8687890863,9850,177943,6,1.64,678,537,141,780,3,0,0,1.0,47.209093,-122.08739
5091393839,9851,491437,2,0.64,1216,833,383,1216,12,0,0,2.0,47.313947,-122.106484
5645069820,9852,147188,2,1.58,1115,671,444,938,3,0,0,2.0,47.45732,-121.62862
4564254746,9853,316934,2,1.54,960,865,95,794,9,2,0,2.0,47.204548,-121.822123
9973416115,9854,437071,2,2.24,1135,1067,68,1341,13,0,0,2.0,47.430018,-121.66635
1123902922,9855,1014238,4,1.69,2399,2222,177,1868,12,2,0,1.5,47.433354,-121.995357
7209345389,9856,994736,3,4.15,3935,3787,148,2800,5,1,0,2.0,47.794626,-122.268068
2010596171,9857,401032,4,0.77,1165,1053,112,789,7,1,0,1.0,47.125226,-121.855291
9088575947,9858,385881,4,1.0,1550,1265,285,1435,6,0,0,1.5,47.390747,-122.281574
9982602295,9859,134918,2,1.57,778,556,222,796,4,0,0,1.0,47.538145,-122.248515
3331797907,9860,385418,3,2.29,1214,783,431,1085,9,0,0,2.0,47.337839,-122.268319
1381425245,9861,268067,3,1.74,995,500,495,1135,2,2,0,2.5,47.187752,-121.921058
7314512979,9862,715922,5,1.51,2374,2174,200,2475,7,0,0,2.0,47.702568,-121.677356
1345044497,9863,301741,1,1.04,862,619,243,606,11,0,0,1.0,47.714526,-122.242838
6114658940,9864,736124,3,2.34,1915,1792,123,2245,9,3,0,1.0,47.659322,-122.204151
6391283531,9865,298709,5,4.19,848,560,288,841,8,2,0,1.0,47.752672,-121.586768
5531112650,9866,722091,2,1.15,4360,2917,1443,3068,1,0,0,2.0,47.34921,-121.50856
5642039577,9867,859670,2,2.46,2355,1202,1153,2033,10,0,0,2.5,47.783146,-121.541778
7994804867,9868,536130,3,3.26,1567,1163,404,1371,9,0,0,1.0,47.371264,-122.088627
6210741698,9869,505265,3,2.11,2784,2072,712,2724,2,0,0,3.0,47.451265,-122.361819
1163042809,9870,640539,3,2.27,2486,2056,430,2914,5,0,0,1.5,47.381245,-122.114948
7393211787,9871,440065,4,1.94,2155,1885,270,1796,1,0,0,2.0,47.599592,-122.08304
3466517956,9872,251439,3,3.43,775,522,253,737,9,0,0,1.0,47.30833,-121.587742
2819253347,9873,576921,3,2.64,2977,2868,109,2480,2,0,0,1.0,47.548879,-121.815378
6400702300,9874,822820,2,2.91,2914,2121,793,3325,6,0,0,3.0,47.776413,-121.614379
5900712331,9875,310258,4,1.9,1130,889,241,1327,4,0,0,1.0,47.184005,-122.038007
8136265334,9876,569589,4,2.54,2160,1721,439,2255,5,0,0,1.0,47.336079,-122.052814
2975021453,9877,202585,2,1.94,430,403,27,325,10,0,0,2.0,47.718742,-122.384567
2591985736,9878,147082,3,2.62,510,431,79,495,5,2,0,1.0,47.690454,-121.731301
6431055792,9879,584871,4,1.68,1445,978,467,1086,11,2,0,1.0,47.257745,-122.2396
9875493225,9880,523886,3,2.94,2693,2297,396,2543,2,0,0,2.0,47.511195,-121.811231
3230497256,9881,377086,3,2.44,1895,1793,102,1579,3,0,0,1.0,47.742821,-122.493437
4040257901,9882,376750,3,1.63,1464,1333,131,1549,5,0,0,1.0,47.700264,-122.313749
2426388756,9883,577755,2,2.7,1642,859,783,1868,10,0,0,1.0,47.516712,-122.13052
2111001727,9884,516302,3,1.75,1612,859,753,980,8,2,0,3.0,47.593464,-121.603832
4123187372,9885,387236,4,1.01,974,817,157,1118,13,0,0,1.0,47.332567,-121.82548
5364018095,9886,625992,3,1.78,2320,2298,22,1752,6,0,0,1.0,47.393505,-122.004578
1807699286,9887,649854,3,1.78,2159,1726,433,2232,6,3,0,2.5,47.575133,-121.986822
2540278810,9888,669931,2,1.07,4420,3172,1248,3246,1,0,0,1.0,47.506891,-122.49181
1039406288,9889,716053,2,2.4,2258,1785,473,1821,8,0,0,2.5,47.358394,-122.372322
8568251964,9890,1683532,1,2.34,5988,4355,1633,5799,7,0,0,1.0,47.395279,-121.982718
1133277267,9891,421197,1,1.99,1122,680,442,779,8,0,0,1.0,47.360415,-122.26533
2043923753,9892,798116,3,2.65,3036,1942,1094,2244,7,1,0,1.0,47.45297,-122.229304
4409163167,9893,1768095,3,1.71,4410,2864,1546,3912,12,1,0,1.0,47.32745,-122.302499
9733303645,9894,150730,2,0.81,674,538,136,452,10,0,0,1.0,47.493993,-122.407595
4082190482,9895,296329,7,1.48,742,679,63,505,6,4,0,1.5,47.235122,-121.751182
9365957574,9896,680504,3,1.33,1690,888,802,1692,12,0,0,1.5,47.164788,-122.186875
8431895400,9897,369747,4,1.71,2082,1585,497,2496,2,0,0,2.5,47.76636,-121.592482
1768083431,9898,1292882,2,2.08,4943,3782,1161,5892,5,0,0,2.0,47.577383,-122.265196
7024776374,9899,330128,2,3.62,1095,1073,22,984,10,0,0,1.0,47.69318,-121.599052
6111173486,9900,102111,3,0.77,426,387,39,449,4,2,0,2.5,47.48495,-122.119946
4318586949,9901,390091,1,2.71,1750,1217,533,1703,3,0,0,1.0,47.767337,-122.311524
8170865445,9902,595136,1,1.2,1532,1233,299,924,9,0,0,1.0,47.470716,-121.533424
6241094314,9903,803842,2,2.37,1957,1620,337,2233,12,0,0,2.0,47.724546,-122.143263
6811896508,9904,376856,2,1.49,877,732,145,939,13,0,0,1.5,47.111467,-121.921572
6200204358,9905,160260,3,2.19,506,482,24,373,2,1,0,1.0,47.291246,-122.297041
8611324199,9906,928936,4,3.31,4345,3433,912,5135,3,0,0,1.0,47.248774,-121.743224
6384809732,9907,618907,3,0.81,2190,1335,855,1811,6,0,0,1.0,47.693966,-122.274759
5727231669,9908,833159,2,2.25,4364,3585,779,3642,2,0,0,1.5,47.557623,-122.263037
2150511445,9909,145864,4,2.28,703,434,269,702,3,0,0,1.0,47.397115,-121.628205
7057342997,9910,571190,2,2.82,1626,907,719,1613,10,0,0,1.5,47.725713,-122.327292
5570523225,9911,557426,4,2.06,2431,1955,476,2440,5,0,0,1.0,47.636368,-122.302503
3206216425,9912,754772,6,4.76,2770,1774,996,1701,6,4,0,2.0,47.393733,-121.752421
2594660173,9913,1464705,2,2.95,3510,2858,652,2809,13,0,0,1.0,47.779423,-121.995532
4359821265,9914,250809,2,2.51,847,770,77,514,7,0,0,1.0,47.295902,-121.870533
1478931392,9915,470640,7,2.29,1424,816,608,1144,12,0,0,2.0,47.391248,-122.111807
1499677465,9916,548569,2,2.47,2320,1228,1092,2562,4,0,0,2.0,47.202261,-121.742809
6354558949,9917,614301,2,2.11,1664,902,762,1260,10,1,0,1.0,47.397551,-121.98679
2850186406,9918,25545,3,2.12,413,406,7,291,6,2,0,1.0,47.689238,-122.011596
8107948029,9919,823056,2,0.79,2170,1181,989,2504,11,0,0,2.0,47.249704,-121.965545
5977296576,9920,432489,7,2.47,1938,1863,75,1428,2,0,0,2.0,47.393347,-122.136946
8461416842,9921,378035,1,2.46,1115,1101,14,987,12,0,0,1.0,47.421263,-121.969357
8258120933,9922,449699,3,2.28,1669,894,775,1337,4,0,0,1.0,47.131669,-122.360507
3332523250,9923,151320,3,2.3,427,328,99,278,10,0,0,1.0,47.735508,-122.267474
7725445298,9924,1302105,3,2.61,4128,3505,623,3039,8,0,0,1.5,47.416918,-121.865054
2872387334,9925,446888,3,2.37,1537,796,741,1501,7,0,0,1.5,47.197027,-121.871257
7759788325,9926,306615,7,2.07,952,722,230,618,9,0,0,2.5,47.520051,-121.735925
8539334368,9927,1635712,5,2.26,4284,3042,1242,2671,12,0,0,1.0,47.52399,-122.113096
3385391260,9928,230553,3,2.98,558,420,138,388,10,0,0,1.5,47.427052,-122.19227
1018361846,9929,242957,3,3.17,1081,836,245,836,3,0,0,1.0,47.503988,-121.912834
8570537349,9930,505858,1,1.21,3180,2728,452,3266,2,0,0,1.0,47.45453,-121.91872
8931827858,9931,335765,3,1.69,832,467,365,742,10,0,0,2.0,47.297373,-122.097634
9214680322,9932,307677,2,2.76,1020,1016,4,916,9,0,0,1.0,47.559104,-122.125643
5787334389,9933,499330,4,2.45,1558,995,563,1282,8,0,0,1.5,47.450119,-122.381769
2960160739,9934,495239,2,1.49,2138,2116,22,2291,3,0,0,2.0,47.442953,-122.007408
5296197680,9935,590877,4,2.05,1490,1255,235,931,13,0,0,1.0,47.208487,-122.16967
5983682429,9936,402877,3,2.63,1770,1489,281,1685,5,0,0,1.0,47.125899,-121.535867
7279335749,9937,650575,5,3.53,1580,1518,62,1857,13,0,0,1.0,47.697956,-122.065851
3512530012,9938,606781,3,3.88,1447,1364,83,1364,12,0,0,1.5,47.518373,-122.31098
7524906465,9939,225636,4,0.55,1381,847,534,1440,1,0,0,1.5,47.571144,-122.126596
9081132553,9940,546074,3,2.68,1378,1169,209,949,11,0,0,2.0,47.446705,-122.432323
6273120078,9941,375390,7,1.5,1297,975,322,1225,10,0,0,1.5,47.160172,-122.415664
1104049293,9942,142154,4,2.92,452,337,115,356,8,0,0,1.0,47.192614,-122.156729
2662213611,9943,1833466,4,0.9,4517,2291,2226,4629,12,0,0,2.5,47.480782,-121.925904
9935743915,9944,80797,2,1.45,717,547,170,507,1,0,0,1.0,47.751503,-121.846437
2046763615,9945,109002,3,1.86,1051,575,476,994,2,0,0,1.5,47.380163,-122.237962
8170322917,9946,788274,2,2.54,3047,1933,1114,2767,6,0,0,1.5,47.633621,-121.945801
6501629019,9947,809495,1,1.7,4622,2335,2287,4795,1,0,0,1.0,47.440339,-122.41093
3834807724,9948,794990,4,1.42,2870,2010,860,2872,7,0,0,2.5,47.49318,-122.159469
1953670766,9949,546233,2,0.63,2139,2059,80,2235,6,0,0,2.0,47.755761,-121.755214
9441517654,9950,639501,3,1.47,1806,1627,179,2083,11,0,0,1.0,47.771412,-122.013792
1535203078,9951,364994,2,2.54,1223,646,577,1154,3,0,0,1.0,47.636065,-122.358144
1365193415,9952,606127,2,3.19,2168,1856,312,1820,6,1,0,2.0,47.560954,-121.898319
5392314094,9953,887123,2,1.17,2873,2481,392,2583,7,0,0,1.0,47.435758,-122.477303
8775543471,9954,841491,3,1.24,2748,2443,305,2791,6,4,0,2.0,47.206163,-121.543881
3981374628,9955,1043891,2,1.41,2882,2388,494,2140,10,0,0,1.5,47.1864,-122.055344
4448207742,9956,258853,3,1.91,1089,580,509,778,3,0,0,2.5,47.489849,-121.953363
8629196161,9957,311233,1,2.16,1509,1246,263,985,3,0,0,1.5,47.149654,-122.444328
9954139308,9958,179419,6,1.75,487,295,192,409,9,0,0,1.5,47.540984,-122.181195
4687854202,9959,1012629,6,0.74,3285,2617,668,2123,7,0,0,2.0,47.331631,-122.06853
2403521660,9960,570403,3,0.5,1413,1185,228,945,11,0,0,1.5,47.683971,-121.918808
9907541798,9961,45632,2,1.61,511,282,229,576,2,0,0,1.0,47.333588,-122.311244
1749516475,9962,667744,2,2.43,1725,1265,460,1656,12,0,0,2.0,47.387937,-122.358469
8060787075,9963,739213,5,2.01,2921,1800,1121,3422,5,0,0,1.0,47.423411,-122.438819
5233381569,9964,332341,3,3.35,1409,1273,136,1155,7,0,0,2.0,47.471057,-122.455195
5570559127,9965,602270,3,0.78,1971,1903,68,1610,8,2,0,1.5,47.672635,-121.551728
7905757722,9966,285747,5,2.08,1089,825,264,1212,5,0,0,1.5,47.54127,-122.172943
5997416570,9967,33754,5,3.12,855,664,191,809,1,0,0,1.0,47.632734,-122.391123
4935542403,9968,766517,4,1.76,1921,1036,885,1804,13,0,0,1.5,47.115506,-122.491169
1461907661,9969,333095,4,0.98,896,622,274,838,11,0,0,1.0,47.455816,-122.094805
9530963615,9970,459849,5,0.5,1540,881,659,1673,6,0,0,1.5,47.633099,-122.081431
3182925571,9971,324069,5,1.75,705,600,105,708,12,0,0,1.0,47.138953,-121.940101
9353457582,9972,243281,3,1.59,1376,1347,29,981,2,0,0,3.0,47.331846,-121.972439
8069817950,9973,771921,7,1.48,2358,2130,228,2409,10,0,0,1.0,47.120779,-121.957571
9803876787,9974,141405,4,2.24,677,469,208,626,7,0,0,1.0,47.148684,-121.95085
6855120356,9975,360571,3,3.45,1145,952,193,768,5,0,0,1.5,47.167438,-121.690849
5072782839,9976,205126,3,0.9,908,906,2,717,2,0,0,1.5,47.598684,-122.409246
8617136412,9977,724385,4,1.23,2789,1451,1338,2951,8,0,0,2.5,47.238997,-122.153383
5132912530,9978,461518,3,1.88,1485,948,537,1718,5,0,0,1.0,47.542679,-121.583552
5215526256,9979,333373,4,2.58,1416,764,652,1251,3,0,0,1.0,47.378769,-122.068051
9359367627,9980,358468,2,1.69,1323,1083,240,1360,6,0,0,1.0,47.790916,-121.670837
5178865940,9981,256967,5,2.47,1022,941,81,643,4,0,0,1.0,47.246739,-122.423047
9382778084,9982,131761,3,0.85,564,384,180,512,6,0,0,2.0,47.253463,-122.199966
5327870493,9983,251212,2,2.04,1230,857,373,1110,2,0,0,2.0,47.491189,-122.253909
9506660333,9984,931191,5,1.99,2585,1672,913,3094,11,0,0,2.0,47.762164,-121.940057
5464014588,9985,244957,2,3.25,1063,830,233,1273,3,0,0,1.5,47.399368,-121.875495
2088167682,9986,402548,4,2.91,2076,1169,907,1836,4,0,0,1.5,47.785946,-122.342556
6261858630,9987,145748,2,2.09,619,367,252,431,5,0,0,2.0,47.737799,-122.29059
9849116571,9988,1329605,6,1.24,3465,1873,1592,3138,11,0,0,2.0,47.470214,-121.571629
9459632859,9989,1223628,2,0.5,3989,2280,1709,4017,8,0,0,1.0,47.111562,-121.554281
6466308987,9990,756430,2,1.29,2049,1888,161,2138,11,0,0,2.0,47.378159,-122.088247
8121480483,9991,577980,6,3.75,1583,934,649,1124,12,1,0,1.0,47.417387,-122.395146
8226591367,9992,234320,2,0.55,863,640,223,907,2,1,0,1.0,47.157265,-122.091286
9988266174,9993,131957,6,1.27,442,375,67,517,10,0,0,1.0,47.680737,-121.614904
